,public_metrics,created_at,id,text,entities,context_annotations
1815,"{'retweet_count': 32, 'reply_count': 17, 'like_count': 172, 'quote_count': 4}",2020-08-23T15:18:37.000Z,1297553839139303424,"4/ Please be careful about the ""Sweden argument"".

https://t.co/6fTT0ftybq","{'annotations': [{'start': 32, 'end': 37, 'probability': 0.9042, 'type': 'Place', 'normalized_text': 'Sweden'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/6fTT0ftybq', 'expanded_url': 'https://twitter.com/fapsid/status/1297552284168134657?s=20', 'display_url': 'twitter.com/fapsid/status/…'}]}","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1816,"{'retweet_count': 80, 'reply_count': 13, 'like_count': 285, 'quote_count': 3}",2020-08-23T14:48:56.000Z,1297546368068857857,"3/ FALSE DICHOTOMIES: Economy vs virus. Most bus failures come from risk aversion.  Nonlinearity: hosp capacity gets overhelmed. 

We are progressively learning abt the disease: BUY TIME, w/treatments improving, perhaps vaccine. Most effective: masks+superspreaders for now https://t.co/jScwGgMnAB","{'urls': [{'start': 274, 'end': 297, 'url': 'https://t.co/jScwGgMnAB', 'expanded_url': 'https://twitter.com/nntaleb/status/1297546368068857857/photo/1', 'display_url': 'pic.twitter.com/jScwGgMnAB'}, {'start': 274, 'end': 297, 'url': 'https://t.co/jScwGgMnAB', 'expanded_url': 'https://twitter.com/nntaleb/status/1297546368068857857/photo/1', 'display_url': 'pic.twitter.com/jScwGgMnAB'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1817,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-08-23T14:40:08.000Z,1297544156722733056,@TheShayanGhosh 2,"{'mentions': [{'start': 0, 'end': 15, 'username': 'TheShayanGhosh'}]}",
1818,"{'retweet_count': 5, 'reply_count': 16, 'like_count': 160, 'quote_count': 2}",2020-08-23T14:28:50.000Z,1297541312246415361,"@Roshan_Karia @BallouxFrancois Balloux has NO idea how to calculate risk, but not my point here: he give fodder to a crowd of crackpots.","{'annotations': [{'start': 31, 'end': 37, 'probability': 0.5548, 'type': 'Person', 'normalized_text': 'Balloux'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'Roshan_Karia'}, {'start': 14, 'end': 30, 'username': 'BallouxFrancois'}]}",
1819,"{'retweet_count': 127, 'reply_count': 42, 'like_count': 451, 'quote_count': 19}",2020-08-23T14:25:43.000Z,1297540528142266370,"2/MYTHS BY CRANKS

a- ""Masks are not effective"" (using ""sounds scientific"" biology argument)
b- Measures carry economic costs: no, it's the VIRUS that's costly  [See debate w/Ioannidis]. 
c- ""Death numbers are low"" w/o realizing it is BECAUSE of measures.

https://t.co/io2eVXxznw","{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/io2eVXxznw', 'expanded_url': 'https://medium.com/incerto/the-masks-masquerade-7de897b517b7', 'display_url': 'medium.com/incerto/the-ma…'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1820,"{'retweet_count': 157, 'reply_count': 70, 'like_count': 757, 'quote_count': 35}",2020-08-23T14:03:59.000Z,1297535058786615299,"Friends, there is a mob of ""COVID is not serious"" (even hoax) politicized attack dogs w/no notion of science nor interest in it who tag to the very few play-the-system risk-clueless academics like @BallouxFrancois carrying THE msg that fits them.
Any other compromised academic? https://t.co/sDWfsx0HRo","{'mentions': [{'start': 197, 'end': 213, 'username': 'BallouxFrancois'}], 'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/sDWfsx0HRo', 'expanded_url': 'https://twitter.com/joe_shipman/status/1296938199038734336', 'display_url': 'twitter.com/joe_shipman/st…'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1821,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-08-23T13:40:57.000Z,1297529262866608129,@Daniel_Zantour Marsa= port en Phenicien,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Daniel_Zantour'}]}",
1822,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2020-08-23T13:14:42.000Z,1297522654052782080,@Z4yds @paulanawfal Try Amioun outdoor cafés. I work there all the time.,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Z4yds'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}]"
1823,"{'retweet_count': 157, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-23T13:13:56.000Z,1297522460628324353,"RT @TalebWisdom: ""Sometimes people ask you a question with their eyes begging you to not tell them the truth."" - @nntaleb","{'mentions': [{'start': 3, 'end': 15, 'username': 'TalebWisdom'}, {'start': 113, 'end': 121, 'username': 'nntaleb'}]}",
1824,"{'retweet_count': 1, 'reply_count': 8, 'like_count': 58, 'quote_count': 0}",2020-08-23T13:12:13.000Z,1297522028891779072,@NonMeek I fail to understand why all your cartoons make me morose and serious when I joke 99.999999% of the time.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'NonMeek'}]}",
1825,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-08-23T13:09:59.000Z,1297521468503359488,@hugowiz @Spfannenschmidt @IAmMicMars @GrantSSC @Extrachelle @LouisPaulThe2nd @golchhaJ @gaffneycathal @otrasenda_AC @exergiovanni @david_avien @jbarrpartarr @lucklepper @aleksastunikas @trishankkarthik @samuelxgarcia @Marcellenassif,"{'mentions': [{'start': 0, 'end': 8, 'username': 'hugowiz'}, {'start': 9, 'end': 25, 'username': 'Spfannenschmidt'}, {'start': 26, 'end': 37, 'username': 'IAmMicMars'}, {'start': 38, 'end': 47, 'username': 'GrantSSC'}, {'start': 48, 'end': 60, 'username': 'Extrachelle'}, {'start': 61, 'end': 77, 'username': 'LouisPaulThe2nd'}, {'start': 78, 'end': 87, 'username': 'golchhaJ'}, {'start': 88, 'end': 102, 'username': 'gaffneycathal'}, {'start': 103, 'end': 116, 'username': 'otrasenda_AC'}, {'start': 117, 'end': 130, 'username': 'exergiovanni'}, {'start': 131, 'end': 143, 'username': 'david_avien'}, {'start': 144, 'end': 157, 'username': 'jbarrpartarr'}, {'start': 158, 'end': 169, 'username': 'lucklepper'}, {'start': 170, 'end': 185, 'username': 'aleksastunikas'}, {'start': 186, 'end': 202, 'username': 'trishankkarthik'}, {'start': 203, 'end': 217, 'username': 'samuelxgarcia'}, {'start': 218, 'end': 233, 'username': 'Marcellenassif'}]}",
1826,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 7, 'quote_count': 0}",2020-08-23T13:04:44.000Z,1297520146064576516,"@hugowiz @Spfannenschmidt @IAmMicMars @GrantSSC @Extrachelle @LouisPaulThe2nd @golchhaJ @gaffneycathal @otrasenda_AC @exergiovanni @david_avien @jbarrpartarr @lucklepper @aleksastunikas @trishankkarthik @samuelxgarcia L'accento siciliano è vicino all'arabo: p diventa b, o diventa u, c diventa g-q","{'mentions': [{'start': 0, 'end': 8, 'username': 'hugowiz'}, {'start': 9, 'end': 25, 'username': 'Spfannenschmidt'}, {'start': 26, 'end': 37, 'username': 'IAmMicMars'}, {'start': 38, 'end': 47, 'username': 'GrantSSC'}, {'start': 48, 'end': 60, 'username': 'Extrachelle'}, {'start': 61, 'end': 77, 'username': 'LouisPaulThe2nd'}, {'start': 78, 'end': 87, 'username': 'golchhaJ'}, {'start': 88, 'end': 102, 'username': 'gaffneycathal'}, {'start': 103, 'end': 116, 'username': 'otrasenda_AC'}, {'start': 117, 'end': 130, 'username': 'exergiovanni'}, {'start': 131, 'end': 143, 'username': 'david_avien'}, {'start': 144, 'end': 157, 'username': 'jbarrpartarr'}, {'start': 158, 'end': 169, 'username': 'lucklepper'}, {'start': 170, 'end': 185, 'username': 'aleksastunikas'}, {'start': 186, 'end': 202, 'username': 'trishankkarthik'}, {'start': 203, 'end': 217, 'username': 'samuelxgarcia'}]}",
1827,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-23T13:01:29.000Z,1297519331056717829,"@tansueechieh @l00g33k @nntalebbot Cavendish, Wolfram.
You need independence.","{'annotations': [{'start': 35, 'end': 43, 'probability': 0.8047, 'type': 'Person', 'normalized_text': 'Cavendish'}, {'start': 46, 'end': 52, 'probability': 0.7776, 'type': 'Person', 'normalized_text': 'Wolfram'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'tansueechieh'}, {'start': 14, 'end': 22, 'username': 'l00g33k'}, {'start': 23, 'end': 34, 'username': 'nntalebbot'}]}",
1828,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 1}",2020-08-23T12:57:35.000Z,1297518349690208256,@hugowiz @Spfannenschmidt @IAmMicMars @GrantSSC @Extrachelle @LouisPaulThe2nd @golchhaJ @gaffneycathal @otrasenda_AC @exergiovanni @david_avien @jbarrpartarr @lucklepper @aleksastunikas @trishankkarthik @samuelxgarcia Barli sicilianu?,"{'mentions': [{'start': 0, 'end': 8, 'username': 'hugowiz'}, {'start': 9, 'end': 25, 'username': 'Spfannenschmidt'}, {'start': 26, 'end': 37, 'username': 'IAmMicMars'}, {'start': 38, 'end': 47, 'username': 'GrantSSC'}, {'start': 48, 'end': 60, 'username': 'Extrachelle'}, {'start': 61, 'end': 77, 'username': 'LouisPaulThe2nd'}, {'start': 78, 'end': 87, 'username': 'golchhaJ'}, {'start': 88, 'end': 102, 'username': 'gaffneycathal'}, {'start': 103, 'end': 116, 'username': 'otrasenda_AC'}, {'start': 117, 'end': 130, 'username': 'exergiovanni'}, {'start': 131, 'end': 143, 'username': 'david_avien'}, {'start': 144, 'end': 157, 'username': 'jbarrpartarr'}, {'start': 158, 'end': 169, 'username': 'lucklepper'}, {'start': 170, 'end': 185, 'username': 'aleksastunikas'}, {'start': 186, 'end': 202, 'username': 'trishankkarthik'}, {'start': 203, 'end': 217, 'username': 'samuelxgarcia'}]}",
1829,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",2020-08-23T12:55:57.000Z,1297517938304520192,"@hugowiz @Spfannenschmidt @IAmMicMars @GrantSSC @Extrachelle @LouisPaulThe2nd @golchhaJ @gaffneycathal @otrasenda_AC @exergiovanni @david_avien @jbarrpartarr @lucklepper @aleksastunikas @trishankkarthik @samuelxgarcia 10 - 12 episodi, per imparare il siciliano","{'mentions': [{'start': 0, 'end': 8, 'username': 'hugowiz'}, {'start': 9, 'end': 25, 'username': 'Spfannenschmidt'}, {'start': 26, 'end': 37, 'username': 'IAmMicMars'}, {'start': 38, 'end': 47, 'username': 'GrantSSC'}, {'start': 48, 'end': 60, 'username': 'Extrachelle'}, {'start': 61, 'end': 77, 'username': 'LouisPaulThe2nd'}, {'start': 78, 'end': 87, 'username': 'golchhaJ'}, {'start': 88, 'end': 102, 'username': 'gaffneycathal'}, {'start': 103, 'end': 116, 'username': 'otrasenda_AC'}, {'start': 117, 'end': 130, 'username': 'exergiovanni'}, {'start': 131, 'end': 143, 'username': 'david_avien'}, {'start': 144, 'end': 157, 'username': 'jbarrpartarr'}, {'start': 158, 'end': 169, 'username': 'lucklepper'}, {'start': 170, 'end': 185, 'username': 'aleksastunikas'}, {'start': 186, 'end': 202, 'username': 'trishankkarthik'}, {'start': 203, 'end': 217, 'username': 'samuelxgarcia'}]}",
1830,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",2020-08-23T12:48:33.000Z,1297516075895201792,@fadiadmo No.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'fadiadmo'}]}",
1831,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 18, 'quote_count': 0}",2020-08-23T12:47:43.000Z,1297515862761656322,@hugowiz @Spfannenschmidt @IAmMicMars @GrantSSC @Extrachelle @LouisPaulThe2nd @golchhaJ @gaffneycathal @otrasenda_AC @exergiovanni @david_avien @jbarrpartarr @lucklepper @aleksastunikas @trishankkarthik @samuelxgarcia Il commissario Montalbano beve il caffè del mattino https://t.co/i5HQFsjoRp,"{'mentions': [{'start': 0, 'end': 8, 'username': 'hugowiz'}, {'start': 9, 'end': 25, 'username': 'Spfannenschmidt'}, {'start': 26, 'end': 37, 'username': 'IAmMicMars'}, {'start': 38, 'end': 47, 'username': 'GrantSSC'}, {'start': 48, 'end': 60, 'username': 'Extrachelle'}, {'start': 61, 'end': 77, 'username': 'LouisPaulThe2nd'}, {'start': 78, 'end': 87, 'username': 'golchhaJ'}, {'start': 88, 'end': 102, 'username': 'gaffneycathal'}, {'start': 103, 'end': 116, 'username': 'otrasenda_AC'}, {'start': 117, 'end': 130, 'username': 'exergiovanni'}, {'start': 131, 'end': 143, 'username': 'david_avien'}, {'start': 144, 'end': 157, 'username': 'jbarrpartarr'}, {'start': 158, 'end': 169, 'username': 'lucklepper'}, {'start': 170, 'end': 185, 'username': 'aleksastunikas'}, {'start': 186, 'end': 202, 'username': 'trishankkarthik'}, {'start': 203, 'end': 217, 'username': 'samuelxgarcia'}], 'urls': [{'start': 270, 'end': 293, 'url': 'https://t.co/i5HQFsjoRp', 'expanded_url': 'https://twitter.com/nntaleb/status/1297515862761656322/photo/1', 'display_url': 'pic.twitter.com/i5HQFsjoRp'}]}",
1832,"{'retweet_count': 63, 'reply_count': 15, 'like_count': 305, 'quote_count': 12}",2020-08-23T12:29:52.000Z,1297511373652598786,"Now a ref for the genre (don't quite agree w/Raoult rather w/his style)
Raoult:
""He is a kind of Nassim Taleb of infectious disease. He is brilliant, doesn’t feign false humility, &amp; claims rather persuasively that he's indifferent to many of his critics.""

https://t.co/U2JbOmwohM","{'annotations': [{'start': 97, 'end': 108, 'probability': 0.5468, 'type': 'Person', 'normalized_text': 'Nassim Taleb'}], 'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/U2JbOmwohM', 'expanded_url': 'https://www.tabletmag.com/sections/science/articles/hydroxychloroquine-morality-tale', 'display_url': 'tabletmag.com/sections/scien…'}]}",
1833,"{'retweet_count': 289, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-23T11:59:52.000Z,1297503821535555585,RT @davidboxenhorn: Is this the real reason why the FDA doesn't approve cheap &amp; easy home tests? Companies are making millions off of exist…,"{'annotations': [{'start': 52, 'end': 54, 'probability': 0.9716, 'type': 'Organization', 'normalized_text': 'FDA'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'davidboxenhorn'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1834,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",2020-08-23T11:56:15.000Z,1297502914223669248,"@miljko Same.
It is never fun unless it is all together.
Noticed t you were also MD. We had 2 of them.","{'mentions': [{'start': 0, 'end': 7, 'username': 'miljko'}]}",
1835,"{'retweet_count': 1, 'reply_count': 7, 'like_count': 84, 'quote_count': 0}",2020-08-23T01:30:20.000Z,1297345394981179392,@baba_ibeji @_Mehrdad_E No but same thing for prof,"{'mentions': [{'start': 0, 'end': 11, 'username': 'baba_ibeji'}, {'start': 12, 'end': 23, 'username': '_Mehrdad_E'}]}",
1836,"{'retweet_count': 16, 'reply_count': 9, 'like_count': 169, 'quote_count': 1}",2020-08-23T00:12:23.000Z,1297325777730572293,Very illustrative of power laws: at #RWRI we observed an 80/20 rule: we were ~ 100 &amp; 20 people contributed to &gt;80% of the discussions. https://t.co/o8hvyDfz1M,"{'hashtags': [{'start': 36, 'end': 41, 'tag': 'RWRI'}], 'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/o8hvyDfz1M', 'expanded_url': 'https://twitter.com/nntaleb/status/1296870593946693634', 'display_url': 'twitter.com/nntaleb/status…'}]}",
1837,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-22T22:14:51.000Z,1297296198899044352,@Mperezcruzado Why?,"{'mentions': [{'start': 0, 'end': 14, 'username': 'Mperezcruzado'}]}",
1838,"{'retweet_count': 223, 'reply_count': 34, 'like_count': 1036, 'quote_count': 10}",2020-08-22T21:04:47.000Z,1297278566766436357,"That ""wouldn't happen"" https://t.co/jTfBtV9H1g","{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/jTfBtV9H1g', 'expanded_url': 'https://twitter.com/vtchakarova/status/1297275503267713028', 'display_url': 'twitter.com/vtchakarova/st…'}]}",
1839,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-22T20:00:50.000Z,1297262475373666304,RT @jbarrpartarr: #RWRI 14 came to an end today after 10 days. An amazing experience with great people! I definitely learned more here than…,"{'hashtags': [{'start': 18, 'end': 23, 'tag': 'RWRI'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'jbarrpartarr'}]}",
1840,"{'retweet_count': 1, 'reply_count': 7, 'like_count': 55, 'quote_count': 1}",2020-08-22T19:58:47.000Z,1297261957788110852,"@BallouxFrancois @davecurtis314 Balloux, if there was a flaw in the paper Mr Curtis would have made a PRECISE point, as I did with you, not some vague comment about the presentation.","{'annotations': [{'start': 74, 'end': 82, 'probability': 0.9778, 'type': 'Person', 'normalized_text': 'Mr Curtis'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'BallouxFrancois'}, {'start': 17, 'end': 31, 'username': 'davecurtis314'}]}",
1841,"{'retweet_count': 5, 'reply_count': 8, 'like_count': 88, 'quote_count': 2}",2020-08-22T19:42:52.000Z,1297257952290758657,"@davecurtis314 @BallouxFrancois Dave Curtis, imbecile, 
1- Stat/math journals do not have impact factors comparable to medicine (there are 100 times more bullshitting doctors like you than statisticians). IJF is among the top.

2- Explain why I should care about what epidemiologists think?","{'annotations': [{'start': 32, 'end': 42, 'probability': 0.9646, 'type': 'Person', 'normalized_text': 'Dave Curtis'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'davecurtis314'}, {'start': 15, 'end': 31, 'username': 'BallouxFrancois'}]}","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}]"
1842,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",2020-08-22T19:17:12.000Z,1297251493201031168,"@NickHudsonCT @TLennhamn @BallouxFrancois So why the fuck are you imparting statements I did not make? And opinions I DO NOT HAVE? OF COURSE known situation warrants a lower level of precaution (less uncertainty) and more targeted mitigation, no lockdowns.","{'mentions': [{'start': 0, 'end': 13, 'username': 'NickHudsonCT'}, {'start': 14, 'end': 24, 'username': 'TLennhamn'}, {'start': 25, 'end': 41, 'username': 'BallouxFrancois'}]}",
1843,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2020-08-22T19:12:08.000Z,1297250218124152832,@NickHudsonCT @TLennhamn @BallouxFrancois Fucking idiot it is not about precaution but this idiot Francois ignorant about basic risk comparisons.,"{'annotations': [{'start': 98, 'end': 105, 'probability': 0.8564, 'type': 'Person', 'normalized_text': 'Francois'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'NickHudsonCT'}, {'start': 14, 'end': 24, 'username': 'TLennhamn'}, {'start': 25, 'end': 41, 'username': 'BallouxFrancois'}]}",
1844,"{'retweet_count': 57, 'reply_count': 39, 'like_count': 851, 'quote_count': 11}",2020-08-22T16:37:37.000Z,1297211332421394433,"2) Many misunderstood. If I block you it does not mean I am upset, only that I don't like noise on my TL.",,
1845,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2020-08-22T16:36:43.000Z,1297211107690655745,@zipfern @Eric_OGrey This it turned out is part of a bunch of shills from the Monsanto days against our GMO paper.,"{'annotations': [{'start': 78, 'end': 85, 'probability': 0.5446, 'type': 'Organization', 'normalized_text': 'Monsanto'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'zipfern'}, {'start': 9, 'end': 20, 'username': 'Eric_OGrey'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043471663', 'name': 'Monsanto'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}]"
1846,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 12, 'quote_count': 0}",2020-08-22T14:57:28.000Z,1297186128261533696,@Eric_OGrey You don't know Wittgenstein's ruler. Can't read as I've blocked that troll.,"{'annotations': [{'start': 27, 'end': 38, 'probability': 0.5276, 'type': 'Person', 'normalized_text': 'Wittgenstein'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Eric_OGrey'}]}",
1847,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 26, 'quote_count': 0}",2020-08-22T14:40:17.000Z,1297181807021105152,Needless to say my solution is the least elegant here!,,
1848,"{'retweet_count': 7, 'reply_count': 7, 'like_count': 45, 'quote_count': 2}",2020-08-22T14:35:57.000Z,1297180714027417600,Voila https://t.co/nQdopgl4S6,"{'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/nQdopgl4S6', 'expanded_url': 'https://twitter.com/nntaleb/status/1297180714027417600/photo/1', 'display_url': 'pic.twitter.com/nQdopgl4S6'}]}",
1849,"{'retweet_count': 17, 'reply_count': 11, 'like_count': 132, 'quote_count': 4}",2020-08-22T14:05:52.000Z,1297173145200349184,Post #RWRI relaxation. https://t.co/tHdKh3y8tI,"{'hashtags': [{'start': 5, 'end': 10, 'tag': 'RWRI'}], 'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/tHdKh3y8tI', 'expanded_url': 'https://twitter.com/nntaleb/status/1297173145200349184/photo/1', 'display_url': 'pic.twitter.com/tHdKh3y8tI'}]}",
1850,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 7, 'quote_count': 0}",2020-08-22T13:34:49.000Z,1297165329169358848,@richyjswan @francispouliot_ He is not blocked. You're the idiot. Ha.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'richyjswan'}, {'start': 12, 'end': 28, 'username': 'francispouliot_'}]}",
1851,"{'retweet_count': 1405, 'reply_count': 351, 'like_count': 8627, 'quote_count': 190}",2020-08-22T13:25:56.000Z,1297163095341699072,"To figure out if someone is an idiot, call him an idiot and check if he gets upset.",,
1852,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2020-08-22T13:14:23.000Z,1297160188563161088,@Mazza6069 @CarlABrannen The take home is everything is convex from 0 up to a point.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Mazza6069'}, {'start': 11, 'end': 24, 'username': 'CarlABrannen'}]}",
1853,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-08-22T13:02:56.000Z,1297157307458097153,"@Darius1296 @BallouxFrancois Risk is not his job, obviously.","{'mentions': [{'start': 0, 'end': 11, 'username': 'Darius1296'}, {'start': 12, 'end': 28, 'username': 'BallouxFrancois'}]}",
1854,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2020-08-22T13:01:25.000Z,1297156925214404609,"@CarlABrannen @Mazza6069 May get concave somewhere, not here &amp; depends how you scale.
Log[yield]= \alpha Log[size] so yield =size^\alpha here &gt;1 hence convex at least within range, up till the Taylor limit. https://t.co/0fpzET0aij","{'mentions': [{'start': 0, 'end': 13, 'username': 'CarlABrannen'}, {'start': 14, 'end': 24, 'username': 'Mazza6069'}], 'urls': [{'start': 214, 'end': 237, 'url': 'https://t.co/0fpzET0aij', 'expanded_url': 'https://twitter.com/nntaleb/status/1297156925214404609/photo/1', 'display_url': 'pic.twitter.com/0fpzET0aij'}]}",
1855,"{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-22T01:52:45.000Z,1296988651222708224,"RT @joe_shipman: This is an extremely INSTRUCTIVE thread.
1) Balloux makes statistical errors
2) Taleb points them out, calls him names
3)…","{'annotations': [{'start': 97, 'end': 101, 'probability': 0.5357, 'type': 'Person', 'normalized_text': 'Taleb'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'joe_shipman'}]}","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}]"
1856,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",2020-08-22T01:51:36.000Z,1296988358175072258,@Mehdi_IR_DC سلامتك!,"{'mentions': [{'start': 0, 'end': 12, 'username': 'Mehdi_IR_DC'}]}",
1857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2020-08-22T00:56:18.000Z,1296974443768614912,@jpmaroun Impressive!,"{'mentions': [{'start': 0, 'end': 9, 'username': 'jpmaroun'}]}",
1858,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-08-21T23:19:22.000Z,1296950047767232512,@itsme_leclerc @BallouxFrancois Compare to last year's numbers...,"{'mentions': [{'start': 0, 'end': 14, 'username': 'itsme_leclerc'}, {'start': 15, 'end': 31, 'username': 'BallouxFrancois'}]}",
1859,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2020-08-21T23:18:24.000Z,1296949804707328002,@danielsnotebook @david_avien Your interlocutor was blocked for trolling.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'danielsnotebook'}, {'start': 17, 'end': 29, 'username': 'david_avien'}]}",
1860,"{'retweet_count': 94, 'reply_count': 43, 'like_count': 770, 'quote_count': 10}",2020-08-21T23:08:49.000Z,1296947393318068224,"5) And I DO NOT advocate lockdowns (except ""in extremis""), rather controlling superspreaders, hyperactive testing, border control &amp; forcing face masks.",,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
