,created_at,public_metrics,text,entities,id,context_annotations
70,2020-12-22T14:42:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 31, 'quote_count': 0}",@thatcherwilson @be4_the_herd True.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'thatcherwilson'}, {'start': 16, 'end': 29, 'username': 'be4_the_herd'}]}",1341393629592621061,
71,2020-12-22T13:17:20.000Z,"{'retweet_count': 2, 'reply_count': 13, 'like_count': 75, 'quote_count': 0}",@PeaceStepz I think @nikesharora is doing it the right way. @PaloAltoNtwks is one of the only cyber companies I see that is properly building and investing for the future.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'PeaceStepz'}, {'start': 20, 'end': 32, 'username': 'nikesharora'}, {'start': 60, 'end': 74, 'username': 'PaloAltoNtwks'}]}",1341372249132154881,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043154678', 'name': 'Palo Alto Networks'}}]"
72,2020-12-22T13:13:38.000Z,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 72, 'quote_count': 0}",@CMancapital Under investment in R&amp;D creates security holes that are then exploited by foreign actors,"{'annotations': [{'start': 33, 'end': 35, 'probability': 0.4334, 'type': 'Place', 'normalized_text': 'R&D'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'CMancapital'}]}",1341371317770137601,
73,2020-12-22T13:12:36.000Z,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 38, 'quote_count': 1}",@newmoneyreview Public trust model...,"{'mentions': [{'start': 0, 'end': 15, 'username': 'newmoneyreview'}]}",1341371059883421701,
74,2020-12-22T13:02:09.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 201, 'quote_count': 0}",@be4_the_herd Done. Count on it.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'be4_the_herd'}]}",1341368427601141761,
75,2020-12-22T13:00:34.000Z,"{'retweet_count': 2, 'reply_count': 6, 'like_count': 217, 'quote_count': 0}","@antoniogm It exists. @theallinpod   

Wet your beak. 💧🐦","{'mentions': [{'start': 0, 'end': 10, 'username': 'antoniogm'}, {'start': 22, 'end': 34, 'username': 'theallinpod'}]}",1341368029695930376,
76,2020-12-22T12:57:30.000Z,"{'retweet_count': 567, 'reply_count': 339, 'like_count': 5529, 'quote_count': 70}","There are certain areas of the economy that we are learning should not be optimized for free cashflow.

My top two:

1. Cyber security infrastructure 
2. News

When you focus these areas purely on today’s profits, they become unreliable which creates many unintended consequences.",,1341367260397625347,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}]"
77,2020-12-22T12:24:00.000Z,"{'retweet_count': 2, 'reply_count': 10, 'like_count': 133, 'quote_count': 0}",@auren ❤️❤️💧🐦,"{'mentions': [{'start': 0, 'end': 6, 'username': 'auren'}]}",1341358828516982786,
78,2020-12-22T12:16:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",@LB_5 @Jason @DavidSacks @friedberg @theallinpod Oh I likey,"{'mentions': [{'start': 0, 'end': 5, 'username': 'LB_5'}, {'start': 6, 'end': 12, 'username': 'Jason'}, {'start': 13, 'end': 24, 'username': 'DavidSacks'}, {'start': 25, 'end': 35, 'username': 'friedberg'}, {'start': 36, 'end': 48, 'username': 'theallinpod'}]}",1341357059569307649,
79,2020-12-22T04:36:07.000Z,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 99, 'quote_count': 0}",@Alex_Safran1 💧🐦,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Alex_Safran1'}]}",1341241082273787906,
80,2020-12-22T04:35:07.000Z,"{'retweet_count': 12, 'reply_count': 22, 'like_count': 694, 'quote_count': 3}",@gold2point0 Because you hate the earth or hate making money?,"{'mentions': [{'start': 0, 'end': 12, 'username': 'gold2point0'}]}",1341240829629919234,
81,2020-12-22T04:34:39.000Z,"{'retweet_count': 0, 'reply_count': 10, 'like_count': 175, 'quote_count': 0}",@be4_the_herd Wow. Seriously?!?!,"{'mentions': [{'start': 0, 'end': 13, 'username': 'be4_the_herd'}]}",1341240713179238400,
82,2020-12-22T02:48:15.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 50, 'quote_count': 0}",@murugadossb Why? 🥲,"{'mentions': [{'start': 0, 'end': 12, 'username': 'murugadossb'}]}",1341213933999407104,
83,2020-12-22T02:45:56.000Z,"{'retweet_count': 290, 'reply_count': 575, 'like_count': 6968, 'quote_count': 123}","I’m finalizing the details of my largest climate investment ever. Would join $MP and $DM. 

Details to come soon...including a 1-pager if you want to follow along...","{'cashtags': [{'start': 77, 'end': 80, 'tag': 'MP'}, {'start': 85, 'end': 88, 'tag': 'DM'}]}",1341213353532923905,
84,2020-12-22T02:42:36.000Z,"{'retweet_count': 1, 'reply_count': 10, 'like_count': 145, 'quote_count': 0}",@Cokedupoptions @mindykaling Yes,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Cokedupoptions'}, {'start': 16, 'end': 28, 'username': 'mindykaling'}]}",1341212515070582784,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809130236960874496', 'name': 'Mindy Kaling', 'description': 'Mindy Kaling'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809130236960874496', 'name': 'Mindy Kaling', 'description': 'Mindy Kaling'}}]"
85,2020-12-22T02:31:15.000Z,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 115, 'quote_count': 0}",@strength_garage Fucking terrible.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'strength_garage'}]}",1341209656115474432,
86,2020-12-22T02:30:41.000Z,"{'retweet_count': 29, 'reply_count': 104, 'like_count': 1897, 'quote_count': 14}","If you want a great show to watch on Netflix, Never Have I Ever by @mindykaling is amazing. 

Funny, smart and memorable. Binge watched the whole series with the fam.","{'annotations': [{'start': 37, 'end': 43, 'probability': 0.5504, 'type': 'Product', 'normalized_text': 'Netflix'}, {'start': 46, 'end': 62, 'probability': 0.5875, 'type': 'Other', 'normalized_text': 'Never Have I Ever'}], 'mentions': [{'start': 67, 'end': 79, 'username': 'mindykaling'}]}",1341209513911865349,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027337151', 'name': 'The Mindy Project'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1252540555772325889', 'name': 'Never Have I Ever (Netflix)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809130236960874496', 'name': 'Mindy Kaling', 'description': 'Mindy Kaling'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026367762', 'name': 'Netflix'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809130236960874496', 'name': 'Mindy Kaling', 'description': 'Mindy Kaling'}}]"
87,2020-12-22T02:25:34.000Z,"{'retweet_count': 161, 'reply_count': 565, 'like_count': 4234, 'quote_count': 102}","Tenet sucks. 

It’s like the waxed end of a hipster mustache. Pointless, stupid and incomprehensible.",,1341208226415730688,
88,2020-12-21T23:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@jhwillner No comment.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'jhwillner'}]}",1341162153567539205,
89,2020-12-21T23:21:42.000Z,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 17, 'quote_count': 0}",@TeamCharlieShee Huh? This is a lie. What are you talking about?,"{'mentions': [{'start': 0, 'end': 16, 'username': 'TeamCharlieShee'}]}",1341161956661751810,
90,2020-12-21T23:20:24.000Z,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 166, 'quote_count': 1}",@ConnorHebert96 🙏🏽🙏🏽,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ConnorHebert96'}]}",1341161630323929088,
91,2020-12-21T15:17:04.000Z,"{'retweet_count': 196, 'reply_count': 45, 'like_count': 1689, 'quote_count': 15}",I love this thread. ❤️❤️ https://t.co/NhqpeBpsxZ,"{'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/NhqpeBpsxZ', 'expanded_url': 'https://twitter.com/10kdiver/status/1340366623425761280', 'display_url': 'twitter.com/10kdiver/statu…'}]}",1341039994140585986,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}]"
92,2020-12-21T13:52:41.000Z,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 39, 'quote_count': 0}",@thethomaspauls1 I’m not a businessman. I’m a business...man.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'thethomaspauls1'}]}",1341018759008546818,
93,2020-12-21T13:51:35.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 42, 'quote_count': 1}","@slrphotos Did you buy $AMZN and $TSLA when o told you to as well? If not, why not?","{'annotations': [{'start': 23, 'end': 27, 'probability': 0.8189, 'type': 'Organization', 'normalized_text': '$AMZN'}, {'start': 33, 'end': 37, 'probability': 0.6182, 'type': 'Organization', 'normalized_text': '$TSLA'}], 'cashtags': [{'start': 23, 'end': 28, 'tag': 'AMZN'}, {'start': 33, 'end': 38, 'tag': 'TSLA'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'slrphotos'}]}",1341018481421107200,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026792024', 'name': 'Amazon'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}]"
94,2020-12-21T13:50:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 36, 'quote_count': 0}",@b05crypto I’m pretty this is how a pragmatic centrist would describe things.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'b05crypto'}]}",1341018145889394688,
95,2020-12-21T04:38:38.000Z,"{'retweet_count': 144, 'reply_count': 175, 'like_count': 2269, 'quote_count': 29}","If so, we will need a lot of rare earth metals to make this happen. 

I have a position. $MP https://t.co/RBmwN3o3LW","{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/RBmwN3o3LW', 'expanded_url': 'https://twitter.com/JoeBiden/status/1340721628154482691', 'display_url': 'twitter.com/JoeBiden/statu…'}], 'cashtags': [{'start': 89, 'end': 92, 'tag': 'MP'}]}",1340879328553426944,
96,2020-12-21T04:37:06.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 92, 'quote_count': 0}",@RealKidPoker So good. I miss 🇨🇦,"{'mentions': [{'start': 0, 'end': 13, 'username': 'RealKidPoker'}]}",1340878940588683264,
97,2020-12-21T04:33:55.000Z,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 83, 'quote_count': 0}",@JesseMatchey Huh?,"{'mentions': [{'start': 0, 'end': 13, 'username': 'JesseMatchey'}]}",1340878141556989952,
98,2020-12-21T04:24:31.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 85, 'quote_count': 0}",@rpd411 🙏🏽🙏🏽🥰🥰,"{'mentions': [{'start': 0, 'end': 7, 'username': 'rpd411'}]}",1340875772341460994,
99,2020-12-21T04:09:09.000Z,"{'retweet_count': 1, 'reply_count': 9, 'like_count': 234, 'quote_count': 1}",@vargazo5 @Marriedput Matt Trump,"{'mentions': [{'start': 0, 'end': 9, 'username': 'vargazo5'}, {'start': 10, 'end': 21, 'username': 'Marriedput'}]}",1340871906384371712,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]"
100,2020-12-21T03:56:27.000Z,"{'retweet_count': 3310, 'reply_count': 1032, 'like_count': 26800, 'quote_count': 358}","$600?!?!

As in, the stimulus these idiot politicians finally agreed to give middle class Americans while continuing to pump billions into the markets via the Fed and Treasury.

News flash: I DON’T NEED THE HELP!

Our politicians are all so old, out of touch and stupid.","{'annotations': [{'start': 90, 'end': 98, 'probability': 0.5054, 'type': 'Person', 'normalized_text': 'Americans'}]}",1340868709641056256,
101,2020-12-21T01:37:33.000Z,"{'retweet_count': 931, 'reply_count': 1019, 'like_count': 19513, 'quote_count': 286}","I made 8 investments this year in the public markets.

If you had bought every company on the same day I wrote about, or IPO’d it, your return would have been 355%.

My commitment to you is to continue to find investments, put a bunch of my money in it and share them with you.","{'annotations': [{'start': 121, 'end': 123, 'probability': 0.4717, 'type': 'Organization', 'normalized_text': 'IPO'}]}",1340833755020312578,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]"
